flow_key,n_pkts,duration,byte_rate,pkt_rate,iat_max,iat_min,iat_mean,iat_std,iat_var,pkt_len_max,pkt_len_min,pkt_len_avg,pkt_len_std,pkt_len_var,payload_len_max,payload_len_min,payload_len_avg,payload_len_std,Label
"('204.236.238.164', '1853', '10.8.8.138', '39665', 'TLS')",5,2.801791191,667.4301804,1.784572675,2.051962137,0.000576973,0.700447798,0.799445063,0.639112408,1360,58,374,496.0495943,246065.2,1308,6,322,496.0495943,VPN-File Transfer
"('10.8.8.138', '47056', '204.236.238.164', '1265', 'TLS')",4,0.78452611,762.2435922,5.098619346,0.273382187,0.250083923,0.261508703,0.009516767,9.06E-05,159,137,149.5,9.733961167,94.75,107,85,97.5,9.733961167,VPN-File Transfer
"('204.236.238.164', '1265', '10.8.8.138', '47056', 'TLS')",4,0.532681942,5524.872852,7.509171392,0.521727085,0.000445843,0.177560647,0.243397096,0.059242146,1360,58,735.75,597.1031632,356532.1875,1308,6,683.75,597.1031632,VPN-File Transfer
"('10.8.8.138', '56680', '204.236.238.164', '1855', 'TLS')",25,1.91832304,15813.29076,13.03221589,0.478173971,0.000182152,0.079930127,0.12936839,0.01673618,1360,143,1213.4,389.5777201,151770.8,1308,91,1161.4,389.5777201,VPN-File Transfer
"('204.236.238.164', '1855', '10.8.8.138', '56680', 'TLS')",5,1.911759853,978.156329,2.615391254,1.151638031,0.000607014,0.477939963,0.427517603,0.182771301,1360,58,374,496.0495943,246065.2,1308,6,322,496.0495943,VPN-File Transfer
"('10.8.8.138', '38108', '204.236.238.164', '1841', 'TLS')",4,0.756171942,1192.850396,5.289802199,0.271720886,0.239804983,0.252057314,0.014044004,0.000197234,313,143,225.5,75.27781878,5666.75,261,91,173.5,75.27781878,VPN-File Transfer
"('10.8.8.138', '60570', '204.236.238.164', '1955', 'TLS')",24,1.968961,14510.1909,12.18916982,0.502763987,9.61E-05,0.085607,0.137213631,0.018827581,1360,143,1190.416667,398.5230981,158820.6597,1308,91,1138.416667,398.5230981,VPN-File Transfer
"('204.236.238.164', '1841', '10.8.8.138', '38108', 'TLS')",4,0.508285999,5538.220616,7.869585244,0.500784874,0.000520945,0.169428666,0.23431906,0.054905422,1360,58,703.75,568.8199957,323556.1875,1308,6,651.75,568.8199957,VPN-File Transfer
"('204.236.238.164', '1955', '10.8.8.138', '60570', 'TLS')",5,1.968847036,949.7944561,2.539557369,1.195755005,0.001008987,0.492211759,0.442858776,0.196123895,1360,58,374,496.0495943,246065.2,1308,6,322,496.0495943,VPN-File Transfer
"('10.8.8.138', '43679', '204.236.238.164', '1291', 'TLS')",4,0.744602919,781.6246558,5.371990762,0.259278774,0.230059147,0.248200973,0.01293244,0.000167248,159,127,145.5,12.11404144,146.75,107,75,93.5,12.11404144,VPN-File Transfer
"('204.236.238.164', '1291', '10.8.8.138', '43679', 'TLS')",4,0.494258881,5792.510994,8.092924896,0.482759953,0.000669956,0.16475296,0.224903145,0.050581425,1360,58,715.75,578.9664822,335202.1875,1308,6,663.75,578.9664822,VPN-File Transfer
"('10.8.8.138', '45849', '204.236.238.164', '1781', 'TLS')",2636,44.16749406,78967.48671,59.68190082,0.526827097,9.54E-07,0.016761857,0.050445498,0.002544748,1360,53,1323.139605,177.6881791,31573.08901,1308,1,1271.139605,177.6881791,VPN-File Transfer
"('204.236.238.164', '1781', '10.8.8.138', '45849', 'TLS')",5,44.14161992,42.3636469,0.113271783,43.31988788,0.000925064,11.03540498,18.64042707,347.4655215,1360,58,374,496.0495943,246065.2,1308,6,322,496.0495943,VPN-File Transfer
"('10.8.8.138', '39647', '204.236.238.164', '1910', 'TLS')",4,0.738162041,1091.901176,5.418864395,0.258036852,0.234961987,0.246054014,0.00944131,8.91E-05,335,143,201.5,77.6321454,6026.75,283,91,149.5,77.6321454,VPN-File Transfer
"('204.236.238.164', '1910', '10.8.8.138', '39647', 'TLS')",4,0.500102043,5884.798993,7.998367643,0.487823009,0.000709057,0.166700681,0.227111063,0.051579435,1360,58,735.75,597.1031632,356532.1875,1308,6,683.75,597.1031632,VPN-File Transfer
"('10.8.8.138', '33796', '204.236.238.164', '1751', 'TLS')",626,11.55893493,71349.56683,54.15723888,0.546201944,0,0.018494296,0.057496269,0.003305821,1360,71,1317.452077,196.0698393,38443.38189,1308,19,1265.452077,196.0698393,VPN-File Transfer
"('204.236.238.164', '1751', '10.8.8.138', '33796', 'TLS')",5,11.76968598,158.8827436,0.42482017,10.98550391,0.000862122,2.942421496,4.647250942,21.59694132,1360,58,374,496.0495943,246065.2,1308,6,322,496.0495943,VPN-File Transfer
"('10.8.8.138', '50975', '204.236.238.164', '21', 'TLS')",11,2.113384008,1075.053086,5.204922511,0.490622044,9.06E-06,0.211338401,0.130620016,0.017061589,345,58,206.5454545,86.24211546,7437.702479,293,6,154.5454545,86.24211546,VPN-File Transfer
"('204.236.238.164', '21', '10.8.8.138', '50975', 'TLS')",11,2.110854149,1313.212474,5.211160613,0.256385803,0.000334024,0.211085415,0.071005841,0.00504183,1360,58,252,352.3221666,124130.9091,1308,6,200,352.3221666,VPN-File Transfer
"('10.8.8.138', '58134', '204.236.238.164', '1813', 'TLS')",4,0.748003006,863.632893,5.347572093,0.257922888,0.243562937,0.249334335,0.006191624,3.83E-05,207,137,161.5,27.47271374,754.75,155,85,109.5,27.47271374,VPN-File Transfer
"('204.236.238.164', '1813', '10.8.8.138', '58134', 'TLS')",4,0.508822918,5878.27296,7.861281124,0.501097918,0.001209974,0.169607639,0.234409029,0.054947593,1360,58,747.75,608.6724797,370482.1875,1308,6,695.75,608.6724797,VPN-File Transfer
"('10.8.8.138', '49463', '204.236.238.164', '1336', 'TLS')",154,5.631398916,36574.92624,27.34666861,0.47648406,7.89E-05,0.036806529,0.077472994,0.006002065,1360,143,1337.454545,159.7291169,25513.39079,1308,91,1285.454545,159.7291169,VPN-File Transfer
"('204.236.238.164', '1336', '10.8.8.138', '49463', 'TLS')",5,5.625391006,332.4213371,0.888827105,4.883482933,0.000666142,1.406347752,2.014793715,4.059393716,1360,58,374,496.0495943,246065.2,1308,6,322,496.0495943,VPN-File Transfer
"('10.8.8.138', '59312', '23.21.114.223', '443', 'TLS')",51,129.7690518,370.3194201,0.393005877,3.017245054,0.000543118,2.595381036,0.832357567,0.69281912,1001,127,942.2745098,149.6019658,22380.74817,949,75,890.2745098,149.6019658,VPN-File Transfer
"('23.21.114.223', '443', '10.8.8.138', '59312', 'TLS')",57,129.770689,164.5517964,0.439236321,3.049677134,1.00E-05,2.317333732,1.123062054,1.261268378,1360,58,374.6315789,314.5324367,98930.65374,1308,6,322.6315789,314.5324367,VPN-File Transfer
"('10.8.8.138', '52025', '204.236.238.164', '1361', 'TLS')",4,0.755733967,727.7693264,5.292867829,0.260365963,0.242341042,0.251911322,0.007400808,5.48E-05,159,121,137.5,14.79019946,218.75,107,69,85.5,14.79019946,VPN-File Transfer
"('204.236.238.164', '1361', '10.8.8.138', '52025', 'TLS')",5,0.517276049,6068.326589,9.666018778,0.50221014,2.00E-05,0.129319012,0.21534045,0.046371509,1360,58,627.8,600.2001,360240.16,1308,6,575.8,600.2001,VPN-File Transfer
"('10.8.8.138', '51013', '204.236.238.164', '1274', 'TLS')",20,1.88965106,11887.90908,10.58396464,0.48601985,4.05E-06,0.099455319,0.140490041,0.019737452,1360,83,1123.2,475.2060185,225820.76,1308,31,1071.2,475.2060185,VPN-File Transfer
"('204.236.238.164', '1274', '10.8.8.138', '51013', 'TLS')",5,1.875611782,997.0080258,2.66579686,1.128345966,0.00127387,0.468902946,0.417478416,0.174288227,1360,58,374,496.0495943,246065.2,1308,6,322,496.0495943,VPN-File Transfer
"('10.8.8.138', '47604', '204.236.238.164', '1999', 'TLS')",4,0.724074125,1201.534442,5.524296284,0.254688978,0.227203131,0.241358042,0.011236166,0.000126251,313,143,217.5,69.81940991,4874.75,261,91,165.5,69.81940991,VPN-File Transfer
"('204.236.238.164', '1999', '10.8.8.138', '47604', 'TLS')",5,0.486451149,6584.422725,10.27852439,0.477536201,6.70E-05,0.121612787,0.205516948,0.042237216,1360,58,640.6,590.1523871,348279.84,1308,6,588.6,590.1523871,VPN-File Transfer
"('10.8.8.138', '49906', '204.236.238.164', '1297', 'TLS')",20,1.986679077,11311.84209,10.06705121,0.513110161,5.01E-06,0.104562057,0.147645,0.021799046,1360,143,1123.65,473.2766923,223990.8275,1308,91,1071.65,473.2766923,VPN-File Transfer
"('204.236.238.164', '1297', '10.8.8.138', '49906', 'TLS')",5,1.968841076,949.7973315,2.539565057,1.185695171,0.00089097,0.492210269,0.438817736,0.192561005,1360,58,374,496.0495943,246065.2,1308,6,322,496.0495943,VPN-File Transfer
"('10.8.8.138', '59113', '204.236.238.164', '1768', 'TLS')",23,2.107657909,13036.74561,10.91258686,0.479820967,5.41E-05,0.095802632,0.134822646,0.018177146,1360,143,1194.652174,399.8861369,159908.9225,1308,91,1142.652174,399.8861369,VPN-File Transfer
"('204.236.238.164', '1768', '10.8.8.138', '59113', 'TLS')",5,2.105055809,888.337493,2.375233938,1.361003876,0.000484943,0.526263952,0.511519788,0.261652494,1360,58,374,496.0495943,246065.2,1308,6,322,496.0495943,VPN-File Transfer
"('10.8.8.138', '51239', '74.125.226.56', '443', 'TLS')",6,0.430655956,2784.124967,13.93223503,0.217732906,7.01E-05,0.086131191,0.103751811,0.010764438,569,90,199.8333333,173.0350799,29941.13889,517,38,147.8333333,173.0350799,VPN-File Transfer
"('74.125.226.56', '443', '10.8.8.138', '51239', 'TLS')",4,0.218693018,2272.591986,18.29047876,0.215478182,0.000103951,0.072897673,0.100827118,0.010166108,205,90,124.25,47.09763795,2218.1875,153,38,72.25,47.09763795,VPN-File Transfer
"('10.8.8.138', '54459', '75.101.155.12', '21', 'TLS')",16,8.379711151,429.2510726,1.90937369,5.253422022,2.69E-05,0.55864741,1.259533095,1.586423617,345,58,224.8125,84.80287344,7191.527344,293,6,172.8125,84.80287344,VPN-File Transfer
"('75.101.155.12', '21', '10.8.8.138', '54459', 'TLS')",18,12.86709595,299.9122736,1.398917057,4.977274895,0.000212908,0.756887997,1.453528665,2.112745579,1360,58,214.3888889,279.6037154,78178.23765,1308,6,162.3888889,279.6037154,VPN-File Transfer
"('10.8.8.138', '57396', '204.236.238.164', '1517', 'TLS')",23,3.783359051,7217.131558,6.07925383,1.245517969,0.000248909,0.171970866,0.330102894,0.108967921,1360,143,1187.173913,396.8403087,157482.2306,1308,91,1135.173913,396.8403087,VPN-File Transfer
"('204.236.238.164', '1517', '10.8.8.138', '57396', 'TLS')",3,3.779880047,419.5900347,0.79367598,2.05815506,1.721724987,1.889940023,0.168215036,0.028296298,1360,105,528.6666667,587.8777273,345600.2222,1308,53,476.6666667,587.8777273,VPN-File Transfer
"('10.8.8.138', '60722', '74.125.226.35', '443', 'TLS')",6,0.427009821,2273.952383,14.05119907,0.216727018,5.89E-05,0.085401964,0.103746385,0.010763312,314,90,161.8333333,91.81215727,8429.472222,262,38,109.8333333,91.81215727,VPN-File Transfer
"('74.125.226.35', '443', '10.8.8.138', '60722', 'TLS')",6,0.216978073,15434.73933,27.65256375,0.216328144,3.29E-05,0.043395615,0.086466372,0.007476433,1360,90,558.1666667,570.6453705,325636.1389,1308,38,506.1666667,570.6453705,VPN-File Transfer
"('10.8.8.138', '34299', '75.101.155.12', '1685', 'TLS')",22,4.720730066,5520.332583,4.660296118,0.497749805,0.00780797,0.22479667,0.109609551,0.012014254,1360,143,1184.545455,403.4414148,162764.9752,1308,91,1132.545455,403.4414148,VPN-File Transfer
"('75.101.155.12', '1685', '10.8.8.138', '34299', 'TLS')",5,4.703200102,397.6016243,1.063105947,3.933383942,8.89E-05,1.175800025,1.601921096,2.566151199,1360,58,374,496.0495943,246065.2,1308,6,322,496.0495943,VPN-File Transfer
"('10.8.8.138', '38885', '204.236.238.164', '1535', 'TLS')",20,2.095476866,11020.88044,9.544366882,0.482930899,0.000111103,0.110288256,0.138320765,0.019132634,1360,143,1154.7,429.8931379,184808.11,1308,91,1102.7,429.8931379,VPN-File Transfer
"('204.236.238.164', '1535', '10.8.8.138', '38885', 'TLS')",5,2.075526953,900.9760136,2.409026774,1.32969594,0.00067997,0.518881738,0.498699986,0.248701676,1360,58,374,496.0495943,246065.2,1308,6,322,496.0495943,VPN-File Transfer
"('10.8.8.138', '41166', '75.101.155.12', '1831', 'TLS')",23,4.207463026,6398.392531,5.466477033,0.515203953,0.001690149,0.191248319,0.128014477,0.016387706,1360,143,1170.478261,417.1392083,174005.1191,1308,91,1118.478261,417.1392083,VPN-File Transfer
"('75.101.155.12', '1831', '10.8.8.138', '41166', 'TLS')",5,4.196845055,445.5727995,1.191371122,3.401401997,0.000250101,1.049211264,1.370484371,1.878227412,1360,58,374,496.0495943,246065.2,1308,6,322,496.0495943,VPN-File Transfer
